DEPTH,GR,RLA1,RLA2,RLA3,RLA4,RLA5,RT_HRLT,RHOB,TNPH,Vsh,Sw,Por,LogRt,LogPhiT,LogSwT
3070.5,43.9158,,,,,,,2.2399,0.1724,0.0361,0.1866,0.2211,4.22763926,-1.509140191,-1.678787991
3070.5552,118.7036,4.543,4.4193,4.3286,4.3077,4.9875,4.7345,2.285,0.2521,0.5861,0.7119,0.1667,1.554876124,-0.7780644,-0.147581007
3070.6,44.312,,,,,,,2.2406,0.1789,0.0391,0.1857,0.2207,4.240082814,-1.510950966,-1.683622811
3070.7,44.3714,,,,,,,2.2467,0.1832,0.0395,0.1828,0.2172,4.304540656,-1.526936691,-1.69936262
3070.7076,132.6332,5.8524,5.6387,5.5714,5.5571,6.4556,6.1831,2.3976,0.3196,0.6885,0.9136,0.1128,1.821819764,-0.9476909,-0.039243909
3070.8,42.1466,,,,,,,2.2555,0.182,0.0231,0.1789,0.2124,4.411192156,-1.54928399,-1.720928288
3070.9,40.8037,,,,,,,2.2639,0.179,0.0133,0.1786,0.2079,4.46524583,-1.570698084,-1.722606611
3071,41.0651,,,,,,,2.2716,0.1737,0.0152,0.1829,0.204,4.447617727,-1.589635285,-1.698815724
3071.1,41.0906,,,,,,,2.2671,0.1682,0.0154,0.197,0.2073,4.252539908,-1.57358826,-1.62455155
3071.2,41.6168,,,,,,,2.2559,0.165,0.0192,0.2084,0.214,4.062578659,-1.541779264,-1.568295969
3071.3,43.1261,,,,,,,2.2355,0.1663,0.0303,0.2039,0.2247,4.007320458,-1.4929891,-1.590125601
3071.4,43.9565,,,,,,,2.2112,0.1659,0.0364,0.1793,0.2361,4.190078894,-1.443499835,-1.718694898
3071.5,44.1075,,,,,,,2.1921,0.1666,0.0376,0.1624,0.2452,4.334873442,-1.405681075,-1.817692851
3071.6,43.026,,,,,,,2.1865,0.1705,0.0296,0.1595,0.2481,4.358934553,-1.393923388,-1.835711357
3071.7,42.6799,,,,,,,2.19,0.1748,0.0271,0.1553,0.246,4.437392749,-1.402423743,-1.862396549
3071.8,42.1467,,,,,,,2.1978,0.1793,0.0231,0.1548,0.2418,4.481057158,-1.419644341,-1.865621318
3071.9,40.467,,,,,,,2.2103,0.184,0.0108,0.1656,0.236,4.392217036,-1.443923474,-1.798180037
3072,40.2053,,,,,,,2.2141,0.1836,0.0089,0.1719,0.2344,4.324486236,-1.450726221,-1.760842367
3072.1,40.6194,,,,,,,2.2151,0.1814,0.0119,0.1745,0.234,4.290960685,-1.452434164,-1.745830537
3072.2,41.6296,,,,,,,2.2181,0.18,0.0193,0.17,0.232,4.358358747,-1.461017907,-1.771956842
3072.3,41.5776,,,,,,,2.2217,0.1765,0.019,0.1718,0.2302,4.349725526,-1.468806783,-1.761424269
3072.4,41.0925,,,,,,,2.2262,0.1736,0.0154,0.1795,0.2283,4.272694353,-1.477094725,-1.717580071
3072.5,40.9103,,,,,,,2.2333,0.1795,0.014,0.2069,0.2263,3.976478398,-1.485893726,-1.575519694
3072.6,41.4487,,,,,,,2.2364,0.1813,0.018,0.209,0.2247,3.96382577,-1.4929891,-1.565421027
3072.7,42.6045,,,,,,,2.2359,0.181,0.0265,0.1951,0.2239,4.114313842,-1.496555755,-1.634243031
3072.8,45.3855,,,,,,,2.2258,0.183,0.047,0.1882,0.2287,4.135084953,-1.475344178,-1.670250052
3072.9,45.6795,,,,,,,2.217,0.1817,0.0491,0.1801,0.2329,4.194960339,-1.457146102,-1.714243027
3073,44.1781,,,,,,,2.209,0.1786,0.0381,0.1721,0.2368,4.272706903,-1.440539376,-1.759679576
3073.1,41.9041,,,,,,,2.1998,0.181,0.0214,0.1692,0.2418,4.287501647,-1.419644341,-1.776673832
3073.2,40.1008,,,,,,,2.1996,0.1869,0.0081,0.171,0.2422,4.273045684,-1.417991448,-1.766091722
3073.3,38.7452,,,,,,,2.2071,0.1956,0,0.1774,0.2386,4.228684586,-1.432966769,-1.729348209
3073.4,40.2731,,,,,,,2.2176,0.2005,0.0094,0.2083,0.235,3.892352809,-1.448169765,-1.568775931
3073.5,41.1487,,,,,,,2.2306,0.2013,0.0158,0.2393,0.2299,3.621208031,-1.470110847,-1.430037284
3073.6,41.3507,,,,,,,2.2461,0.198,0.0173,0.257,0.2225,3.525050844,-1.502828177,-1.358679194
3073.7,41.1232,,,,,,,2.2476,0.1928,0.0156,0.2687,0.2225,3.427316618,-1.502828177,-1.314159763
3073.8,40.7145,,,,,,,2.2495,0.1881,0.0126,0.277,0.222,3.366146894,-1.505077897,-1.283737773
3073.9,40.0965,,,,,,,2.2524,0.1844,0.0081,0.2797,0.2206,3.360358026,-1.511404172,-1.274037679
3074,40.4844,,,,,,,2.2585,0.186,0.0109,0.2892,0.2178,3.308541011,-1.524178068,-1.240636789
3074.1,40.5268,,,,,,,2.2678,0.1853,0.0112,0.3025,0.2134,3.247552685,-1.54458694,-1.195674002
3074.2,39.9088,,,,,,,2.2819,0.1802,0.0067,0.3211,0.2068,3.179336341,-1.576003136,-1.136002678
3074.3,39.0973,,,,,,,2.2878,0.1805,0.0007,0.3365,0.2045,3.099930114,-1.587187303,-1.08915713
3074.4,37.99,,,,,,,2.2884,0.1815,0,0.3462,0.2047,3.03431817,-1.586209786,-1.060738636
3074.5,36.3816,,,,,,,2.2814,0.1823,0,0.3449,0.2086,3.006241854,-1.567336736,-1.064500759
3074.6,35.8047,,,,,,,2.2656,0.1861,0,0.3182,0.2158,3.119987652,-1.533403226,-1.145075163
3074.7,35.9937,,,,,,,2.2495,0.1891,0,0.2934,0.2232,3.235559869,-1.499687048,-1.226218413
3074.8,37.4555,,,,,,,2.2373,0.1882,0,0.2772,0.2289,3.31372408,-1.474470052,-1.283016012
3074.9,38.5392,,,,,,,2.2216,0.1896,0,0.2295,0.2343,3.689494265,-1.451152933,-1.471852249
3075,39.6635,,,,,,,2.2074,0.192,0.0049,0.1988,0.2399,3.960209178,-1.427533109,-1.615455985
3075.1,41.2323,,,,,,,2.2006,0.1954,0.0164,0.1906,0.2429,4.019319246,-1.415105443,-1.657578288
3075.2,42.0974,,,,,,,2.1992,0.1977,0.0228,0.1855,0.2432,4.071309617,-1.413871129,-1.684700397
3075.3,42.6042,,,,,,,2.2022,0.198,0.0265,0.1832,0.2414,4.109870082,-1.42129997,-1.697176827
3075.4,42.7389,,,,,,,2.2149,0.192,0.0275,0.1875,0.2348,4.110452464,-1.449021191,-1.673976434
3075.5,42.0816,,,,,,,2.2275,0.187,0.0227,0.1921,0.2284,4.114730353,-1.476656801,-1.649739209
3075.6,40.9799,,,,,,,2.2421,0.1824,0.0146,0.197,0.2208,4.131529551,-1.510497965,-1.62455155
3075.7,39.4903,,,,,,,2.267,0.177,0.0036,0.202,0.2078,4.203681661,-1.5711792,-1.599487582
3075.8,38.4765,,,,,,,2.2649,0.1761,0,0.201,0.2089,4.20753038,-1.56589961,-1.604450371
3075.9,37.8521,,,,,,,2.2493,0.1773,0,0.196,0.217,4.189482,-1.527857925,-1.62964062
3076,38.1572,,,,,,,2.2508,0.1759,0,0.1873,0.2157,4.302639754,-1.533866726,-1.67504367
3076.1,38.7445,,,,,,,2.2512,0.1772,0,0.1732,0.2146,4.486941676,-1.538979449,-1.753308283
3076.2,39.5856,,,,,,,2.2506,0.1801,0.0043,0.159,0.214,4.677958645,-1.541779264,-1.838851077
3076.3,41.2534,,,,,,,2.2449,0.1749,0.0166,0.157,0.2168,4.666124165,-1.528780009,-1.851509474
3076.4,41.5453,,,,,,,2.2338,0.1723,0.0187,0.1564,0.2227,4.620653695,-1.501929705,-1.855338451
3076.5,40.6518,,,,,,,2.2178,0.1717,0.0121,0.1572,0.2314,4.543975402,-1.463607464,-1.850236399
3076.6,40.2358,,,,,,,2.2001,0.1642,0.0091,0.1452,0.2401,4.653010375,-1.426699776,-1.929643177
3076.7,39.4332,,,,,,,2.1849,0.1646,0.0032,0.1394,0.2479,4.688299203,-1.39472984,-1.970407781
3076.8,38.2249,,,,,,,2.1724,0.1732,0,0.1386,0.2545,4.65415176,-1.368454443,-1.976163192
3076.9,38.2387,,,,,,,2.1679,0.1743,0,0.1418,0.2571,4.583205724,-1.358290165,-1.953337665
3077,38.3591,,,,,,,2.1654,0.1787,0,0.1429,0.2586,4.555110867,-1.352472813,-1.945610194
3077.1,38.5572,,,,,,,2.165,0.1876,0,0.1408,0.2586,4.5878236,-1.352472813,-1.960414835
3077.2,37.6993,,,,,,,2.1655,0.182,0,0.143,0.2585,4.554411486,-1.352859585,-1.944910649
3077.3,37.0738,,,,,,,2.1653,0.1785,0,0.1463,0.2589,4.499976323,-1.351313392,-1.922095971
3077.4,36.9589,,,,,,,2.164,0.1804,0,0.1511,0.2599,4.419885844,-1.347458337,-1.88981341
3077.5,36.1975,,,,,,,2.1673,0.1777,0,0.1539,0.2583,4.391574657,-1.353633579,-1.871452238
3077.6,35.9916,,,,,,,2.1698,0.178,0,0.1554,0.2571,4.379040932,-1.358290165,-1.861752841
3077.7,37.0321,,,,,,,2.1698,0.1856,0,0.1552,0.2571,4.381068676,-1.358290165,-1.863040671
3077.8,39.0679,,,,,,,2.1781,0.186,0.0005,0.156,0.2527,4.402447943,-1.375552265,-1.857899272
3077.9,41.0875,,,,,,,2.1889,0.1849,0.0153,0.1611,0.2471,4.359035605,-1.397962166,-1.825729989
3078,42.5493,,,,,,,2.2009,0.1838,0.0261,0.182,0.242,4.11965487,-1.418817553,-1.703748592
3078.1,44.3455,,,,,,,2.2177,0.1769,0.0393,0.1923,0.2335,4.055002375,-1.454573202,-1.648698626
3078.2,45.972,,,,,,,2.2341,0.17,0.0513,0.2014,0.225,4.013273687,-1.491654877,-1.602462299
3078.3,46.7841,,,,,,,2.2451,0.1688,0.0572,0.2226,0.2203,3.829693017,-1.512765025,-1.50237884
3078.4,47.2922,,,,,,,2.2507,0.17,0.061,0.2301,0.2177,3.77719935,-1.524637311,-1.469241282
3078.5,47.4118,,,,,,,2.2529,0.1723,0.0619,0.2304,0.2165,3.784759926,-1.530164732,-1.46793835
3078.6,46.4412,,,,,,,2.2497,0.1749,0.0547,0.2282,0.2182,3.796490934,-1.522343206,-1.477532842
3078.7,44.386,,,,,,,2.2463,0.1767,0.0396,0.2275,0.2202,3.797893039,-1.513219055,-1.480605041
3078.8,42.2084,,,,,,,2.2431,0.1772,0.0236,0.2285,0.2222,3.783478017,-1.504177402,-1.476219069
3078.9,42.248,,,,,,,2.2422,0.1738,0.0239,0.2358,0.2232,3.704784791,-1.499687048,-1.444771291
3079,42.0637,,,,,,,2.2507,0.1721,0.0225,0.2466,0.2192,3.641221649,-1.517770724,-1.399987688
3079.1,42.0047,,,,,,,2.2661,0.171,0.0221,0.2601,0.2116,3.59191691,-1.553057579,-1.346689107
3079.2,44.1678,,,,,,,2.2923,0.1652,0.038,0.2753,0.1978,3.583946625,-1.62049886,-1.289893867
3079.3,46.6249,,,,,,,2.309,0.1604,0.0561,0.2879,0.189,3.559257552,-1.666008264,-1.245142081
3079.4,49.2389,,,,,,,2.3172,0.1565,0.0753,0.2966,0.1847,3.523951743,-1.689022392,-1.215370849
3079.5,50.9068,,,,,,,2.3021,0.1561,0.0875,0.2844,0.1923,3.531084642,-1.648698626,-1.257373581
3079.6,51.4112,,,,,,,2.2817,0.1575,0.0913,0.2668,0.2025,3.569555231,-1.597015392,-1.321255965
3079.7,50.8708,,,,,,,2.2568,0.1605,0.0873,0.2464,0.2151,3.632406981,-1.536652243,-1.400799047
3079.8,47.6751,,,,,,,2.2427,0.1595,0.0638,0.2354,0.2224,3.685513797,-1.503277717,-1.446469084
3079.9,45.2764,,,,,,,2.2328,0.1594,0.0462,0.2279,0.2275,3.726509961,-1.480605041,-1.478848343
3080,43.7274,,,,,,,2.2274,0.1602,0.0348,0.2233,0.2303,3.756126803,-1.468372472,-1.49923912
3080.1,41.7563,,,,,,,2.224,0.1606,0.0203,0.2214,0.2322,3.771254056,-1.46015621,-1.507784259
3080.2,41.306,,,,,,,2.2203,0.1642,0.017,0.2179,0.234,3.793433144,-1.452434164,-1.523719037
3080.3,42.8457,,,,,,,2.2162,0.172,0.0283,0.2126,0.2358,3.82497381,-1.444771291,-1.548342813
3080.4,42.7283,,,,,,,2.2179,0.1757,0.0274,0.2142,0.235,3.81589309,-1.448169765,-1.540845121
3080.5,42.4694,,,,,,,2.2193,0.1793,0.0255,0.2149,0.2343,3.816075823,-1.451152933,-1.537582475
3080.6,42.2397,,,,,,,2.2193,0.1833,0.0238,0.2131,0.2342,3.836866176,-1.451579828,-1.54599374
3080.7,39.9904,,,,,,,2.222,0.1852,0.0073,0.2087,0.2326,3.909539925,-1.458435039,-1.566857465
3080.8,38.0483,,,,,,,2.224,0.185,0,0.2056,0.2314,3.958482837,-1.463607464,-1.581822745
3080.9,37.3193,,,,,,,2.2239,0.1814,0,0.2059,0.2315,3.954557453,-1.463175405,-1.580364665
3081,38.5753,,,,,,,2.2222,0.1845,0,0.204,0.2323,3.969104416,-1.459725639,-1.589635285
3081.1,41.1117,,,,,,,2.219,0.1874,0.0155,0.2003,0.2336,3.98483099,-1.454145028,-1.607939036
3081.2,45.6675,,,,,,,2.2126,0.1866,0.049,0.195,0.2363,3.993899723,-1.442653095,-1.63475572
3081.3,47.6068,,,,,,,2.2066,0.1842,0.0633,0.1913,0.2391,4.000511791,-1.430873405,-1.653912403
3081.4,48.2231,,,,,,,2.2007,0.1803,0.0678,0.1888,0.2421,4.002804766,-1.418404415,-1.667067025
3081.5,47.1891,,,,,,,2.195,0.1727,0.0602,0.188,0.2452,3.993999227,-1.405681075,-1.671313316
3081.6,43.6507,,,,,,,2.1979,0.1706,0.0342,0.1909,0.2441,3.990773186,-1.410177302,-1.656005548
3081.7,39.7837,,,,,,,2.2029,0.1712,0.0058,0.1952,0.2421,3.981821419,-1.418404415,-1.633730605
3081.8,38.5635,,,,,,,2.2031,0.1745,0,0.1993,0.2423,3.939336571,-1.417578651,-1.612944052
3081.9,39.1669,,,,,,,2.2053,0.178,0.0012,0.2014,0.2412,3.923206239,-1.422128814,-1.602462299
3082,40.4007,,,,,,,2.2069,0.181,0.0103,0.2022,0.2403,3.91419265,-1.425867136,-1.598497972
3082.1,40.1393,,,,,,,2.1994,0.1808,0.0084,0.2035,0.2445,3.867448144,-1.40853997,-1.592089274
3082.2,40.345,,,,,,,2.1964,0.1817,0.0099,0.2049,0.2462,3.838497018,-1.401611065,-1.585233224
3082.3,40.6631,,,,,,,2.1957,0.1834,0.0122,0.2066,0.2467,3.814480736,-1.399582255,-1.576970722
3082.4,39.4588,,,,,,,2.1903,0.1849,0.0034,0.2128,0.2502,3.728116994,-1.385494681,-1.547402522
3082.5,38.7679,,,,,,,2.1911,0.1871,0,0.2193,0.2503,3.663420611,-1.385095081,-1.517314624
3082.6,38.3972,,,,,,,2.1959,0.1895,0,0.2254,0.2481,3.61890217,-1.393923388,-1.489878677
3082.7,36.975,,,,,,,2.1943,0.1874,0,0.2261,0.249,3.604848178,-1.390302383,-1.4867779
3082.8,36.8643,,,,,,,2.1998,0.1883,0,0.2353,0.2467,3.534346201,-1.399582255,-1.446893983
3082.9,37.9442,,,,,,,2.2116,0.1918,0,0.2544,0.2415,3.401107378,-1.420885806,-1.368847448
3083,43.5539,,,,,,,2.2246,0.1895,0.0335,0.2752,0.2354,3.254250691,-1.446469084,-1.290257173
3083.1,48.6843,,,,,,,2.2433,0.1885,0.0712,0.3014,0.2264,3.106642859,-1.485451933,-1.199316993
3083.2,53.2957,,,,,,,2.2683,0.189,0.1051,0.3348,0.2141,2.964215806,-1.541312083,-1.09422194
3083.3,55.146,,,,,,,2.2861,0.1806,0.1187,0.3603,0.2055,2.875421671,-1.582309245,-1.020818261
3083.4,54.8196,,,,,,,2.2981,0.1742,0.1163,0.3831,0.2001,2.79323658,-1.608938037,-0.959459227
3083.5,51.7982,,,,,,,2.3029,0.1709,0.0941,0.4007,0.1986,2.71998536,-1.616462527,-0.914542261
3083.6,49.8656,,,,,,,2.2917,0.1681,0.0799,0.3872,0.2044,2.74764264,-1.587676421,-0.948813924
3083.7,47.3267,,,,,,,2.2761,0.167,0.0612,0.3653,0.2121,2.814066502,-1.550697417,-1.007036345
3083.8,43.6385,,,,,,,2.2559,0.1686,0.0341,0.3369,0.222,2.919326278,-1.505077897,-1.087969129
3083.9,43.3969,,,,,,,2.2369,0.1715,0.0323,0.3176,0.2315,2.970358054,-1.463175405,-1.14696255
3084,42.8358,,,,,,,2.221,0.1755,0.0282,0.304,0.2395,3.004216183,-1.429201862,-1.190727578
3084.1,40.5341,,,,,,,2.2107,0.1811,0.0113,0.297,0.2449,3.022145357,-1.406905315,-1.21402314
3084.2,41.2787,,,,,,,2.2041,0.1861,0.0168,0.2914,0.2481,3.03642786,-1.393923388,-1.233058385
3084.3,42.3727,,,,,,,2.2009,0.1908,0.0248,0.2892,0.2497,3.036403857,-1.387495082,-1.240636789
3084.4,42.5866,,,,,,,2.2044,0.195,0.0264,0.2951,0.2482,3.002618509,-1.393520406,-1.220440997
3084.5,44.1898,,,,,,,2.207,0.1941,0.0382,0.2983,0.2468,2.982419044,-1.399176987,-1.209655587
3084.6,45.9425,,,,,,,2.2098,0.1894,0.051,0.299,0.2451,2.984013881,-1.406088988,-1.207311706
3084.7,46.8101,,,,,,,2.214,0.1779,0.0574,0.294,0.2423,3.039275363,-1.417578651,-1.224175512
3084.8,46.0014,,,,,,,2.2214,0.1745,0.0515,0.2979,0.2385,3.043841253,-1.433385969,-1.210997419
3084.9,45.0656,,,,,,,2.2322,0.1743,0.0446,0.3079,0.2333,3.017009304,-1.4554301,-1.177980224
3085,46.3941,,,,,,,2.2523,0.1748,0.0544,0.3308,0.2234,2.936454557,-1.498791392,-1.106241316
3085.1,49.0938,,,,,,,2.2946,0.1791,0.0742,0.3718,0.2019,2.862812123,-1.599982754,-0.989399204
3085.2,52.9198,,,,,,,2.3444,0.1838,0.1024,0.4285,0.1763,2.796097708,-1.73556819,-0.847464541
3085.3,59.3891,,,,,,,2.3733,0.1797,0.1499,0.467,0.1608,2.758109401,-1.827593922,-0.761426021
3085.4,64.406,,,,,,,2.3809,0.1761,0.1868,0.485,0.1568,2.706782732,-1.852784171,-0.723606388
3085.5,68.0937,,,,,,,2.3708,0.1732,0.2139,0.4806,0.1621,2.651684414,-1.81954185,-0.732719956
3085.6,67.648,,,,,,,2.3173,0.1743,0.2106,0.418,0.19,2.658404671,-1.660731207,-0.872273846
3085.7,65.1595,,,,,,,2.2735,0.1772,0.1923,0.3694,0.2123,2.725149832,-1.54975491,-0.995875211
3085.8,61.0333,,,,,,,2.2378,0.1813,0.162,0.3286,0.2302,2.840048753,-1.468806783,-1.112914073
3085.9,54.7422,,,,,,,2.2175,0.1817,0.1158,0.2803,0.2387,3.138940445,-1.432547746,-1.271894821
3086,49.1632,,,,,,,2.2068,0.181,0.0747,0.2592,0.2436,3.295358974,-1.412227743,-1.350155315
3086.1,44.231,,,,,,,2.2048,0.1792,0.0385,0.2524,0.2447,3.368257436,-1.407722309,-1.376740148
3086.2,42.3571,,,,,,,2.2129,0.1777,0.0247,0.2667,0.2414,3.281016473,-1.42129997,-1.321630848
3086.3,41.6713,,,,,,,2.2232,0.1769,0.0196,0.2789,0.2366,3.22377182,-1.441384327,-1.276901984
3086.4,42.2933,,,,,,,2.236,0.1769,0.0242,0.2877,0.23,3.206098542,-1.46967597,-1.245837008
3086.5,43.0963,,,,,,,2.2388,0.1741,0.0301,0.2901,0.2286,3.196368423,-1.475781528,-1.237529588
3086.6,44.2441,,,,,,,2.2398,0.1709,0.0386,0.2928,0.2281,3.174639675,-1.47797115,-1.228265497
3086.7,45.8407,,,,,,,2.2389,0.1673,0.0503,0.2965,0.2287,3.135337682,-1.475344178,-1.215708061
3086.8,46.4989,,,,,,,2.2426,0.1675,0.0551,0.3056,0.2272,3.07868459,-1.481924592,-1.185478222
3086.9,47.1794,,,,,,,2.2498,0.1685,0.0601,0.3157,0.2238,3.03316774,-1.497002483,-1.152962883
3087,48.0589,,,,,,,2.262,0.1699,0.0666,0.326,0.2175,3.012820436,-1.525556428,-1.120857898
3087.1,47.3785,,,,,,,2.2761,0.1692,0.0616,0.3372,0.2103,3.005836058,-1.559220196,-1.087079053
3087.2,47.1038,,,,,,,2.2901,0.1672,0.0596,0.3486,0.2032,3.000346611,-1.593564563,-1.053830146
3087.3,48.1734,,,,,,,2.3032,0.1633,0.0675,0.3596,0.1963,2.993249193,-1.628111178,-1.022762976
3087.4,50.6259,,,,,,,2.3003,0.1578,0.0855,0.3605,0.1977,2.963415672,-1.621004549,-1.020263322
3087.5,53.246,,,,,,,2.2919,0.153,0.1047,0.3523,0.2018,2.964979208,-1.600478171,-1.043272194
3087.6,55.4606,,,,,,,2.2798,0.1508,0.121,0.3291,0.207,3.056145108,-1.575036486,-1.111393623
3087.7,56.5099,,,,,,,2.2612,0.1514,0.1287,0.3107,0.2162,3.095233658,-1.531551374,-1.168927463
3087.8,56.5088,,,,,,,2.2434,0.1537,0.1287,0.296,0.2252,3.123720833,-1.490766383,-1.217395825
3087.9,54.2982,,,,,,,2.2344,0.1592,0.1125,0.2864,0.2298,3.166373379,-1.470545914,-1.250365844
3088,52.9959,,,,,,,2.2282,0.1655,0.1029,0.2859,0.2333,3.146421254,-1.4554301,-1.25211318
3088.1,51.8033,,,,,,,2.2241,0.1712,0.0941,0.2897,0.236,3.101424734,-1.443923474,-1.238909374
3088.2,49.4976,,,,,,,2.2236,0.173,0.0772,0.2954,0.2368,3.061552785,-1.440539376,-1.219424909
3088.3,48.1205,,,,,,,2.227,0.1731,0.0671,0.3029,0.2356,3.022549457,-1.445619827,-1.194352561
3088.4,47.1379,,,,,,,2.2321,0.1724,0.0598,0.3108,0.2334,2.988012553,-1.455001559,-1.16860566
3088.5,45.6919,,,,,,,2.2353,0.1725,0.0492,0.3141,0.2319,2.981765186,-1.461449035,-1.158043872
3088.6,45.948,,,,,,,2.2381,0.1737,0.0511,0.3171,0.2305,2.971577891,-1.467504417,-1.148538097
3088.7,47.1765,,,,,,,2.2408,0.1754,0.0601,0.3201,0.2291,2.957511061,-1.47359669,-1.139121832
3088.8,47.5291,,,,,,,2.2433,0.1752,0.0627,0.3253,0.228,2.930153211,-1.47840965,-1.123007446
3088.9,48.1202,,,,,,,2.2498,0.1745,0.0671,0.332,0.2248,2.910332325,-1.492544161,-1.10262031
3089,48.942,,,,,,,2.2594,0.1731,0.0731,0.3405,0.2199,2.894120279,-1.514582381,-1.077340153
3089.1,50.8336,,,,,,,2.2752,0.1699,0.087,0.3616,0.2121,2.823555088,-1.550697417,-1.01721665
3089.2,53.1816,,,,,,,2.2829,0.1669,0.1043,0.3775,0.2085,2.753316704,-1.567816238,-0.97418471
3089.3,55.9508,,,,,,,2.2831,0.1644,0.1246,0.3876,0.2088,2.683388588,-1.566378423,-0.947781399
3089.4,57.2758,,,,,,,2.2709,0.1605,0.1344,0.3708,0.2146,2.724074458,-1.538979449,-0.992092445
3089.5,57.1029,,,,,,,2.2595,0.159,0.1331,0.3572,0.2202,2.756916553,-1.513219055,-1.02945943
3089.6,55.2607,,,,,,,2.2489,0.1604,0.1196,0.3468,0.2256,2.781424571,-1.488991759,-1.059007034
3089.7,52.2393,,,,,,,2.2522,0.1591,0.0973,0.3478,0.2241,2.799175881,-1.495662898,-1.056127677
3089.8,49.7445,,,,,,,2.2625,0.1583,0.079,0.3548,0.2189,2.809065289,-1.519140274,-1.036201029
3089.9,48.0529,,,,,,,2.2814,0.1582,0.0666,0.3699,0.2093,2.809065289,-1.56398665,-0.99452258
3090,47.5806,,,,,,,2.2967,0.1583,0.0631,0.398,0.2023,2.714701366,-1.598003535,-0.921303274
3090.1,48.0989,,,,,,,2.3116,0.1582,0.0669,0.4293,0.1956,2.611098675,-1.631683521,-0.845599304
3090.2,50.0361,,,,,,,2.3267,0.1578,0.0811,0.4609,0.1885,2.519066501,-1.668657272,-0.774574179
3090.3,52.3446,,,,,,,2.326,0.1553,0.0981,0.4674,0.1891,2.474788972,-1.665479303,-0.760569857
3090.4,54.7969,,,,,,,2.321,0.1528,0.1162,0.469,0.1918,2.432235213,-1.651302117,-0.757152511
3090.5,57.4116,,,,,,,2.3126,0.1512,0.1354,0.4698,0.1966,2.374217145,-1.626584071,-0.755448207
3090.6,57.7489,,,,,,,2.2941,0.1528,0.1379,0.4498,0.2062,2.378295352,-1.578908707,-0.798952239
3090.7,56.8887,,,,,,,2.2759,0.1566,0.1315,0.426,0.2153,2.417519631,-1.535722875,-0.853315933
3090.8,54.3771,,,,,,,2.2646,0.1643,0.1131,0.4026,0.2205,2.502738382,-1.511857584,-0.909811766
3090.9,51.0777,,,,,,,2.2539,0.1683,0.0888,0.3921,0.2263,2.522475358,-1.485893726,-0.93623837
3091,47.8541,,,,,,,2.2513,0.1704,0.0651,0.3903,0.2279,2.529051119,-1.478848343,-0.940839605
3091.1,45.7228,,,,,,,2.2749,0.1706,0.0494,0.4058,0.2156,2.556878413,-1.53433044,-0.901894852
3091.2,46.3598,,,,,,,2.2898,0.166,0.0541,0.4211,0.2079,2.542664421,-1.570698084,-0.864884944
3091.3,48.5453,,,,,,,2.2991,0.1604,0.0702,0.4365,0.2032,2.499918407,-1.593564563,-0.828966904
3091.4,52.5346,,,,,,,2.2997,0.1586,0.0995,0.4526,0.2035,2.404852831,-1.592089274,-0.792746546
3091.5,55.2454,,,,,,,2.2831,0.1586,0.1195,0.4367,0.212,2.397522476,-1.551169004,-0.828508818
3091.6,56.8299,,,,,,,2.2587,0.1596,0.1311,0.4078,0.224,2.43762285,-1.496109227,-0.896978421
3091.7,55.4433,,,,,,,2.241,0.1616,0.1209,0.3877,0.233,2.477974343,-1.456716825,-0.947523434
3091.8,51.5862,,,,,,,2.2281,0.1651,0.0925,0.3776,0.2399,2.491873988,-1.427533109,-0.973919845
3091.9,46.4064,,,,,,,2.2196,0.1692,0.0545,0.3737,0.245,2.491567749,-1.406497068,-0.984301942
3092,43.7521,,,,,,,2.2274,0.169,0.0349,0.3773,0.241,2.510558152,-1.422958345,-0.974714652
3092.1,42.3088,,,,,,,2.2412,0.1674,0.0243,0.3925,0.2343,2.481943932,-1.451152933,-0.935218742
3092.2,41.9261,,,,,,,2.2597,0.1645,0.0215,0.4187,0.2255,2.413625448,-1.48943512,-0.870600606
3092.3,44.5269,,,,,,,2.2771,0.1569,0.0406,0.444,0.2168,2.351041868,-1.528780009,-0.811930717
3092.4,47.5866,,,,,,,2.2868,0.1538,0.0631,0.4651,0.2123,2.27973603,-1.54975491,-0.765502843
3092.5,51.0768,,,,,,,2.2896,0.1551,0.0888,0.4821,0.2114,2.19834617,-1.554003206,-0.729603718
3092.6,51.6667,,,,,,,2.2817,0.1565,0.0931,0.4871,0.2164,2.130146538,-1.530626732,-0.719285838
3092.7,50.9363,,,,,,,2.2786,0.1591,0.0878,0.4893,0.2184,2.103987802,-1.521427035,-0.714779481
3092.8,48.7316,,,,,,,2.2811,0.1631,0.0716,0.4877,0.2171,2.129219313,-1.527397202,-0.718054816
3092.9,45.4705,,,,,,,2.2858,0.1597,0.0476,0.4963,0.2151,2.117339265,-1.536652243,-0.700574696
3093,44.1634,,,,,,,2.2915,0.158,0.038,0.5065,0.2125,2.09936671,-1.548813291,-0.680230955
3093.1,45.641,,,,,,,2.2985,0.1595,0.0488,0.5183,0.209,2.075784864,-1.565421027,-0.657201054
3093.2,48.1588,,,,,,,2.2818,0.1633,0.0673,0.5118,0.2183,2.013435277,-1.521885015,-0.669821355
3093.3,50.2416,,,,,,,2.2619,0.1714,0.0827,0.5007,0.2293,1.96286559,-1.472724089,-0.69174816
3093.4,51.3865,,,,,,,2.2412,0.1859,0.0911,0.4839,0.2403,1.945567233,-1.425867136,-0.725877005
